rank,address,amount
5111,0x3f6b39496236d107c474df566b3e8c3a51e9b5bb6b1fa9671f99b77d5ee998e8,6100000000
5112,0x21592f9c0cad0a32877dcb625919e096efab4614ae73a20fb93d5ef557beb90d,6100000000
5113,0x93e0a35f3e4479e90d85200042e5c057e540e06551bd4f99735c607fa42a4a47,6100000000
5114,0xa7c8efa1d8ce8ba11ce9d2212be12e404cc6b2487acc4f3e51c902ba49c2d5b6,6100000000
5115,0x8328a702bf16f10366df05ae0e4d0388c9c5482c75c21a5a6df0bce7e5aa9e98,6100000000
5116,0xe6d85f145580113165259a91b12f5bac42bccaaa1f1c98a68f629a6ee98c0c0a,6100000000
5117,0x802c8d2f435b66355c757c8ccca5f31e7c6f22782f6d2302b4ace8a1a76e6ee3,6100000000
5118,0x85567dbf6d7f74a956f3f1cf2b8505c4f9bf91d97c2c8bc4b60139bb8327e47f,6100000000
5119,0xa34f4f3e43b6135319da8d2cdf216783187c84dbe756bdc3d8ae909bd83d97f9,6100000000
5120,0x3f010b5f4efa74619d26fb03dded6bb36151a5fad3a5f1fc95665890e891cd07,6100000000
5121,0x35240ca03a9ad195ef6196a2751cf89b2952df28021ea97099f03237d1833d8a,6100000000
5122,0x7d6315fa80332396ec7d06ddef9fa68a2031ce6840405161456809f5e2f55c20,6100000000
5123,0xdf8b0f612ba7e93ca999badf9f95dd000d06ec1db0f11f1a660b158c13299f1c,6100000000
5124,0x9dd0031e72328950ba72ed4c4f642aec36023eccae06f71829f0c4f9024c4d72,6100000000
5125,0x9b1f4a28f64941e09478ab383c393e5a6189c6614dc325288ae21a240f2b36e7,6100000000
5126,0xdbcc9d6d44ad8b7d4758713f77573fa42f22e839d25f56b6dec6fe56b0c19698,6100000000
5127,0x693b3a2c4f02d927e0e5bdb3feef23472126bdca8ce6e984456a7c3937a94f62,6098176350
5128,0xacf7c743494ab37d61e0a30fa251d802457bdd32e416f2dc2515da90ad88d4ab,6090000000
5129,0xc1fdcc32e2405f37d8adf270a42c6ba2b414523c4dee53f4a55d34b2834fcc98,6090000000
5130,0xbb5d05e0ac41b43bb60d956bbb707ae36cdf3912df23e8bb3ffd27a48d7d78a2,6090000000
5131,0xffd211c608737f38fb2a4e23bba7b798f238c1ebc0d400f1db39b1f288586c23,6090000000
5132,0x112b1bfb28cd6a868ae49c3fac77934c3753c6c005dec4ab55f8993946df7e9b,6090000000
5133,0x9bc7da668c612c5271a157bbd749043c175a8a0715fd4eca4f0ac8d2defd3323,6090000000
5134,0xcdf09b8155b76d3364359f80f73a27205c96512111e9609791141e8edd530003,6090000000
5135,0x6507972f6bcfd03a54a2bbcd92a3060af16bbb1229c5eab4382a4ebd27e54fe6,6090000000
5136,0x743f23d644cd77142c80b4ee7a6250e3cd075d0083c58b8d04838fe6e76996d9,6090000000
5137,0xfb71d15cca16cdbf58367490d21b839d4099f70460205dd56cda6dbff1246945,6090000000
5138,0x74ce60979ebab5aabb2de40eac45993233d8b802bc02ce3315312f65d9935b49,6090000000
5139,0x322852d9ec29ec52440891679426ab423f53d92fc9986ba55f0c52c3344f2d6e,6090000000
5140,0xc8902a7f136e4f152d0a7329eb15b8651842d27a383ccd8b88fd54d506fe6075,6090000000
5141,0x1abf43ed2a909aae754a437b896cfb06b70c3b787a05e2a6bf748800f99170fb,6090000000
5142,0x42aca4b020ddb58a4b292e983a7151ea065a371c85bfe63659515b7889afd25c,6090000000
5143,0xc5e30bb80ca7bf9b5bc1314dfd9b220993803a6ede703eec133ad8dde78d3359,6090000000
5144,0xc760aeed66894672f0fc0b03a4f4071fe366f05156ba5b2ec590f6332fd335f9,6090000000
5145,0xdf320bda748d38c3cbda53859aded107ba9b2b98147db2072280b8e1acd04fb2,6090000000
5146,0x83382a2f53216f388ac81bbc7303c792bcdef46e4e975e65327d590ceaf867b6,6090000000
5147,0x4ad7ac86b019d68da1d29d1bbf286836d605fc49fdf27fef750e2ae87f868e5c,6090000000
5148,0x3bce7006efea213a2b09a25cce800bf247643091fd13be81d15c24446a6f2f54,6090000000
5149,0x8dff7ca15a0d2d061d28235455db2cae168acfe7539aea5a3c481af6cc0600e8,6090000000
5150,0x406c6b6757cf8bbee4df76d5428d8c99f97079e070f0682e6ff8072ace82759f,6090000000
5151,0x6064f02f0213df0e9c5da3d451a2dd9545303f6c625ee9bb76892a296145527f,6090000000
5152,0xfdcfaa2f33977de3825bc57a3085d965d0f5c476782128fc003d94e6388fc1d0,6090000000
5153,0x330907accf0f4a679d469546113effa1a837185e8f7bb23545afc78ff2fbf530,6090000000
5154,0xa28b04ffc05862cd866250ef0f4183458eaa92e465e5a0cd077cb5df54a9078d,6090000000
5155,0x85fa16efe621abd0f642e6f439570763186a9c468878f5c127cd9eb666238753,6090000000
5156,0xf730e94143678cb9a50b778ab584bb0ac3d70b8fb4b61c1e7c778520a81443a3,6090000000
5157,0xb01d941786fa3d4615fe131e016202aa7d87bad41b8c5749f57f1acce8c54061,6090000000
5158,0x50a5f369b70a36433525ed40ffb2ccad8b23e5cd6391b4bf8a8a3a8809f244ca,6090000000
5159,0xf25726b998f74ddf796af6465d1e8e29e6bcfd4aea14f767b21ab449aa344ded,6090000000
5160,0xf5e8f5367e83ee9e9476e6cf7d34fea303ea942c7488b4a36b043e1ea937bbfd,6090000000
5161,0xa6973c1e2f546810db5e78aad01d94b8d2ed54bda25bca47969a65b49cdbe6c7,6090000000
5162,0x2701aee93fb39f1af587c220d8862bcb90da5e0a3e77c58fa793c4e1806b9376,6090000000
5163,0x192247192e9ff716ccfbd9e441731302a531df37ac16d9c02c39a97528ec756f,6090000000
5164,0x16d16bccace8944fb55faf04ef4b477b19742ffe72396d8693395a67f0078b3a,6090000000
5165,0xcaeeeaff3e888c58a19f3cc8f822cbc6263b491342cac68bafe0eaffd20342c4,6090000000
5166,0xa6aa7284d04a718412a3b22142834649abcebbe1664c14a69e65fab874cecc99,6090000000
5167,0x1219007ff2cf5af8262afe54ba7de4af5255bdbd5ab654e3f454468659c63e8f,6090000000
5168,0xca594be6c2bdf7d8dc6f268ef8c452c5638d297999304cea0ab3f70fb8ea71c8,6090000000
5169,0x6be18cc70ece7bf7cef8f4dd226a725952fba8dfca53845cc89eb67656c595a1,6090000000
5170,0x8ab239e28e58b24be57c51e40d93f6e41a8b61d1b1cdc0b0ada9f126037cc601,6086486000
5171,0xe35ea05cdf517252ce3c761196a309103e36d7aa54190f1d4da1613b3f82481a,6080000000
5172,0xe0e5fb44e20c64c557a5db23f5203d60b90bea4a4f49f87bcd0cf1144b190b73,6079500000
5173,0x988fe91c83fb19244f1793261c2f06aa48be089eb39fd7d5a3e0e38093efa87e,6070000000
5174,0x7e75591cd0c4c08a00c84701594a9109ec11416241e9407a3ed7ad6f5f31ec9c,6070000000
5175,0x05af5644e59d7c5e08ba5f199246f6aac2131a96298d51afb4b5e1d0e25bfbd1,6070000000
5176,0x6223d5ca4dff6380dd8f0bbe081bcc890b66b7df44c98ee9f85f23898a6baa70,6070000000
5177,0x0e562de43ac2ee66025dc7a812ad954c1b232de7ff62001f569134e3b1f61cd3,6070000000
5178,0x3957515f247fbd0985c67d9f8b0d261a65090306d6a3d789433bfc296295bcfd,6070000000
5179,0x2a379a42b9479b09cf9ceae5a5c84a1742392a42c0cee7d1340a11109bfcc5d6,6070000000
5180,0xd921eed7550326b706b8425c557275bab1de8546b10182661bdefa634d919856,6070000000
5181,0xf3a26f87b08c7973fcea3fca2f40269af53a6e591707ece33241e8becab827ec,6069000000
5182,0x1a983bd28d56ef9e1c667563ec653aa1686c0b66a03bf9b42fb7ffd1d0263114,6057860000
5183,0xdabc2e2665ed65da7791343e3dc302db62dc64a6d383b2c02d7b76db173e0835,6052000000
5184,0x3f227eacb4f1d1c748c448ebddc59216b81b607eb21c9208179046c851b23c05,6050000000
5185,0xb68fab75778cf72a5f3f1d0e68f8efbe13e59344dcc9c3355f438daba223c1cd,6050000000
5186,0x7e3fbfc4473affe3ae6101a2bd6f1b93e148d7447b60ac175b97b97973b0525d,6050000000
5187,0xb33a1644d025068f2385949c53ca880502fec82bb2f7cc2befd936ec529e36c3,6050000000
5188,0x32a2e117367ad36b26ea8e01fa7c6801eb05ad3658d25cbd0a9fef690da205fa,6048000000
5189,0x51193a813a4693eee90561aa8969680dbdeeee6d3130e52b7e3ebcdea0809569,6048000000
5190,0xed8b1c005b1c25b0a176afdbf638de996a8713e1df4dfc2766fc2a3d0561c286,6048000000
5191,0x0c82e75556602db3a7209fedcf69e2d27957b9408cbd6229a22ebc4b136e70f7,6048000000
5192,0xcf2b2cea8f468b4c7d90c8b74045205e29b5064849edeec502779cce5a332790,6042750000
5193,0x1d781f01ca1bc4d77281c7309388c6a45ad5d31bb2df845bf2a41bda0ed3f8b8,6041000000
5194,0x3f594055c0e840ca23ae3017aefdd222792b79a1c74821a6a1e590bf51bb7312,6040000000
5195,0x6707a6ea8357c1dd4517e8d0f0c1a8802848a46f39233ae82050a5c857ac320a,6040000000
5196,0x179bd062a7e08b062e2243a92d725d2d11e90500735dcbc0aa4c7ffe3483972b,6040000000
5197,0x2158513fd24873899ecb44ff060bc361b3f6d87e63bf587f3ea15ba1c4eaafd3,6040000000
5198,0x8c3e0294d99f94096917066c98bc85b85502e1d2f0811a0ec24debf12f78cc8e,6038000000
5199,0x7c70428b4ef542a46fe731755fcf2330c14ae8e63595b429e9c18ab00b8069c4,6037500000
5200,0x82e90048a2a14c8e79c7615a1c1e6fd0c18a311c122a7a8ccf884110b1495daf,6037500000
5201,0xbf3ad0e365f192aafb8b83e7329d4728f138893ee5064ab690243cae70293345,6037500000
5202,0x597ce4874080922afaeb7fbf374dc86478f1fc045d646c6094bcc45760a16b17,6037500000
5203,0x751dd8b23c58d687125ab01189d621fc30e85d3cb6baf28c176b5bbfded50877,6035000000
5204,0xdbc437a15ed3370e05644a978a31f8f5852777ba7911de26e419a82673ae37ae,6030000000
5205,0x4e7761b506f24941b3f9583e0ef8f562da0d046fc1399d71794e7315feb15141,6030000000
5206,0x7e651bc862512fbb720fa50dc40666f604447985000deeaeed1eca35c102b4cb,6030000000
5207,0xaa0bf8f03d2941c2835c0bb5b20cdd203781f141abdbb7d07e83c0cf3f60d2e7,6030000000
5208,0xd163c1468869456bf9a50e62f8b13907716ee8476ec96297215046c544cec97d,6029000000
5209,0x4e518c035492b69cb9a268e207c22042855d10a289d6369ce0c34105e294afe3,6028000000
5210,0xccc20484651fb9aa4463056bf58c3ac3103729bfdc873090bd3a7bda90287297,6027000000
5211,0x7e2d5234d9c1cce97ba798de7537eb6db1c41b19157cd41a0984c2a933404bf9,6024900000
5212,0x1aa322d9823a7d46cc199cb2605f8ccd4ae10d080173d7ae40dba1f67a0135f2,6023000000
5213,0xfa2bb3d3f0c785bc31796abd770fddcb7ac9996c98d7d6c2c9cad7fac00dd26d,6022800000
5214,0x87ba801be302f21b761c0930d5a0547bb0b645996925edeaf482371fb055c799,6021445500
5215,0x13e82f5dc00b5d5b07d2fc4e615a577be674aa6db154284de7fb9cf37e2aa857,6021000000
5216,0xe384259f5838cebd505a2f6ec37d656c6cfd0b4dbc05cc0389ef0bd227e7f27a,6020000000
5217,0x5c7340cb881d62a8fbf00af0d8f0ce90ffb0ef36ab93b3de75d982c3a42faed0,6020000000
5218,0xaaadc0580a40d3f28884a400fc77e7429e0a41599a34574697856e307e54803c,6020000000
5219,0x20d20ae54adda041a0613b9199444bb8aa5c2b66134c1051605ffd698412c315,6020000000
5220,0xb4c32337cdfd60705919e4cccb92dfecbd7bc6f4b53a775a67fb9d73d8dab283,6020000000
5221,0x7ddfddd8c37ca38aa1cfbba82f56adc8f22cca9a111765d4c124e0ab96922e52,6019650000
5222,0xb8a284c621beb88be58ac4f9ec20ee62c1fc4ad44fc1a6369ccf0f1e39fe31ca,6019000000
5223,0x44a6bf67a436f1eb7904cbeec644a919e61e146d4a7a8936fdfd4a67656529ba,6019000000
5224,0x4b950b1638e527d32a1d4a800c59abae70d9b8d8f5ccd9df9969716794e7a254,6019000000
5225,0x8d8ca49c61f773e96185936b8774ea68c053b05f1c0f5263fa0ba0c11e975f98,6018600000
5226,0x24ea5dcc66607338410228ed3aa9914eff6faa0704ef3de69a429fe3c858a997,6018000000
5227,0xea9ca77d1aa6d38c3ef773938ae0a22237984e872cfdd3e7e0fdaf0af59c365d,6018000000
5228,0xb3d1a7a8e9c4dc6b7b767a351efbf126435b2757d8b1771464796bce042be0f2,6018000000
5229,0x4be337249b8f47943f8eb3b2cd99c32df2e6f3d90c25d48b823d10407eedd710,6017000000
5230,0x4cc48bae99ed53336369f24a3c8f7878d5a68c23375dbe036c929b12a067743a,6017000000
5231,0xf6b7c38553c60a77b8eafcc5caa9079b0d514ce0a404eaacb05d14ca0412ce9c,6017000000
5232,0x96a6771c5649bee35b653397954187bcdf25621d2621de95027ec452b2eb8ff7,6016500000
5233,0x1c0251068d6550efd456dda9d014d2946caf6b1ca52cbff510450cd98e4afaa3,6011110000
5234,0x08c952af9f491f3dac4654587bdf126745262ed50ec426b26719ff06885d9f02,6010000000
5235,0xfd04f94fa5206af90d49103e766098539f6bbd1b1829017787339e54a0e169a3,6010000000
5236,0xe8ccde6656f4999f27b2d3b87515e81f3f6d497538ec3ad6f982954ee0707eb9,6010000000
5237,0x61f6182b7beef6f204f9d0b6610f315867e349ebdf6119c6964c0fcdee444ed6,6010000000
5238,0x14f8e76e2b0fc0dda720e6a1196a56a7caab43b1a1e3c830921a7745dbfa1dcb,6006000000
5239,0xb195f386df5c72276e58eda959fe0fabba522fbb4e9421494ddabdd9fc05e8d9,6002000000
5240,0x6f54281e6771daa94ea6b9f49fdc8a86a63633718cdead8d47e8f6c82070adc1,6001160000
5241,0x7124f856d2bcb7a5ddacdfe3ef4ec4d2fe5da40376e1160b5d09c90c3784d103,6001150000
5242,0x32d33ebb09dbb1bfe1e25ef29d684af3bd6d216c749ab83eaf60510ad28430ee,6001140000
5243,0xdb46aecc99fa638af116712fb65e55f046b848fa12b136a069f4e59218ca5b31,6001130000
5244,0x5c5c5a5104736f27f185942b6e00037fa0265eb7b2ca6fc42af715a566dbf242,6001120000
5245,0xd7ba1fd0f2fa2f1fdbff830d5f6a4f2e4c3dedcfe142be38df107a6fe9502944,6001110000
5246,0x3e9735e4d1aca4806ac9db5fc4f70d2832059116ab806cdc3ca5dc98839f7327,6001000000
5247,0x22689239fcd671207278a56466f4c5db8cf4489db7e4e07f52fe583852f72066,6000000000
5248,0x34a5578ef331fe6dfdf4f7a2348938d90769c352dea0002a921852144f7b2beb,6000000000
5249,0xc2fb4f176cf79053f2190f253e382cf4f3179b4c269fbd801dc4f8c8138296c0,6000000000
5250,0x58cfd63cc06ab1422670801b622a6d950c14566bfed45908680800946b54f4f2,6000000000
5251,0x5221d26b3100304ccfa3062b28949bdb7910ed33f01f5a34fdf7828fc914b432,6000000000
5252,0x53e09af6c90f0cabbd78156d69efdea3ee34a7a4c3d240ef19b1145011826afc,6000000000
5253,0xfc1839d90406481346913219110f7f7a09ca1a5a81508c4d365013c7182789ac,6000000000
5254,0xcddcf20eb31df1d6756292a79ae7fc7fd37016dc3d506595b22680ed32be7624,6000000000
5255,0x22471415972f38770348223954fbc25536ccc78ce24ba01b7b8e32b8f06eb10a,6000000000
5256,0x163ccf2667c643f9a7b80348fc89f3ad1553defb240a1dd50f087f4ba24affd5,6000000000
5257,0x2c37957d8a8a8ccc75fd851b40744c3ce90031a4797b79ae9ea8f7c017dc6214,6000000000
5258,0x3686ba4c85ebedaa537a9f01f95681deb92bdf1085cb6e74a2f22e6e9ff6cf58,6000000000
5259,0x15091915057538c7fe2a3790422d803468cd85baf908af9db172c3f712a5938e,6000000000
5260,0x2eecdacd9ecda71980062c6add0fda61344ababb0356e12231ed21c82f091d54,6000000000
5261,0x8b38f517910ff4c7657fde9cf7c715490d6aaefd63e7236ddf9339c77160ff3f,6000000000
5262,0xf903d55af924b924f8ec1d9f4a6e3460b0b9809e731335d549f3a624f9316817,6000000000
5263,0x38d9ad53a0468bb88b37c874acb58d30a793388cd58604c518e42f5fbf6e5ce2,6000000000
5264,0xa48cc62c0ab2ad79fc707cd4ce4e9d0e189f20b473b39cdb47d610dd1e01d8d7,6000000000
5265,0x689230b75ec0a8354877a4fadb968768e080a3900693f9f639de45bf6e0229c4,6000000000
5266,0x2de717bef3e04d2d17566c7bb6cb8aec246600f8519d8c233efe6f0272349fcd,6000000000
5267,0x48d6f7a4a61589169cf94226d78fa523ae523a725c436556bd0625d27880c3d7,6000000000
5268,0xa05f2dd0e0934e2d8a389caafbe306e66203c88173bc1ad3c6cfd546f638c924,6000000000
5269,0x712ecf826f3fb6b5db239bf7f1356c731e491356a991e9fd9335382080e69414,6000000000
5270,0x5a5aca11fa8df088f3a07446c01ad353cdfe72a97128f8bea124764151c4b2f3,6000000000
5271,0xf6e95a87d30b3346c6e9d508516eac7efd5a8eebb4ac211d7d3ad95dc367ed6b,6000000000
5272,0x658bb230c6488a5eb72df662848eb98582cde308285aa5ac1153c648048b6066,6000000000
5273,0xf491e24c75c23f500295a2041e85cade6b80153f380542c1620993f1911a8b49,6000000000
5274,0xdca4c8a5271b785bc46d844e215c87a4103d9fc7aae4c59a37587851d94a26e4,6000000000
5275,0x37962e8c733ee16957fd0ebc008c8153c172249e52a8d210ecc4741f78f7b650,6000000000
5276,0xc64f9d67356e408b7bef379e0c4c091da474d969f6386130b733bf83d41f019b,6000000000
5277,0x79e7aab8e4cee33f5bd42926916982824bdf139ec91864c5eb6bba1a67218042,6000000000
5278,0x879d8539a84c4061812bf4dea01589e8b1d68aea14c55da8e4456aa95f30675c,6000000000
5279,0xa2ae998bea312997121270e9c474c10dd65c247e40dabf40897cf10343e7341a,6000000000
5280,0x65c98d876c51b228fa35a8b92643edd47eaf28f43dd9f6a0939acddf66f84d11,6000000000
5281,0xf8de071952c28f4b98171fc4405409f6301cfcfbb0a15426351d6ec43c812c4c,6000000000
5282,0x84cec630f72f08063d7f6ad4539fc7d28680dbf5d965c251119fd3a6a01a175d,6000000000
5283,0x2098e1b8b1b821a681b60c302cc3de8d972bb4773ddc49fe150e3d241302f62b,6000000000
5284,0xaa6efce842eea58e775c36f6786f26c2c01beddec6f000886762f8ac961e10b1,6000000000
5285,0xa0b43d6ce10045efac00b3df051ed90dba199a457b6d87c3b11d84978aeabe1d,6000000000
5286,0x652da170cbd1323a871da1f5a56de2671cdb6c3a67dc02d54e05f7d7c5036d0a,6000000000
5287,0x39de91e2a14a984a90cacdb7f782ff4b311556ec5227d212e60ec5fd36b6bff6,6000000000
5288,0xcce7111f8f4792b780e215fd5b1156bfa8c207b5a909f2dc6ddcf9890facaad0,6000000000
5289,0x1a8608783af209ef1b08f76b7bd01733b2b463401f809326e5c97449835284bd,6000000000
5290,0xa9e67eb08f45182f11446e41aa1ac2556c9b8a75d27609ff296319d3c6950420,6000000000
5291,0xec7f21ce8982505b69f95cb2381edec9bfffa75b3383aa220d6b421ed7864a81,6000000000
5292,0x1401a1973c2b898e79f3c368b825cdb0a8d922978a54c302e9d0060622a3e504,6000000000
5293,0x8dedd86f708eda567af88494a6077b6e7b23eacb8f354093c56a07fcc9cc9b6b,6000000000
5294,0xa12be3d0a4321befcc692131f17827203023c473500faae0574f8b54c006c351,6000000000
5295,0x60541a40c016bc2026ea9dca158c6c48df3bb2eba99cf821002eb27ce7db422e,6000000000
5296,0x0c7ee9c0fbaa409c3ccdb3b16d9e9b08d10adf70de66ef236d462f1db2b2523d,6000000000
5297,0xeb2563cabe29702f146338e095560c53949a2a26baecc2341b9a37f592c3e7cc,6000000000
5298,0x9a1f91a39e87da1747edff1c1c3fdf7ad4be282311abf6b52e87ae5a8fb2287a,6000000000
5299,0x322475eba9acd9e2c144b48f619c30b90e816360a5731f9730b40c9e251cd9e8,6000000000
5300,0x35e1562618b7ac32c359880e6aa0c442c371aeb28974cf8563f31aabec985098,6000000000
5301,0x41c3036753f52243b64ad09c350d049fe6ceb46cf073240ac78c79400cbb0221,6000000000
5302,0xee9f6db58fcc9f3df2811c22aa0a8bb3bc169060e127808a348c70d848c0b56d,6000000000
5303,0x1285effebb13cd491fc6bc103bcff01191131b34d69565e74bc41fcfb442d551,6000000000
5304,0xada140a17783e1b195900a68cfa497ea35ec98df8f1fb53db270c5fcc553c187,6000000000
5305,0xb91dcfb23c68bf92b2ecdc8dddf5a5545fe91bd0a98696f1b8341dbd048fbc58,6000000000
5306,0x82a8584c0a70bc65baac546e1299977b0bc7a542f9e3526902d235d509579b54,6000000000
5307,0x4dfb38d0e93bb04ee2037c985e1af948f2560f7c54882e242b650d8d36ba6a73,6000000000
5308,0x43064bbdcd03b33aa95bf3337f7ddbdea4335743f7032ba1b3fdc91eb524ff75,6000000000
5309,0x10d8ddfadb6e16ab3be301ef65aa342edaa03ce6ba7754d59aecddb543c2d62d,6000000000
5310,0xb2f403b93b1aad34314f82a86ceb75ea8ace24dd500c53d4c0112a913681b9f8,6000000000
5311,0x59cf30867b0ce1920a736df1ec5df0cc3a622dbfdd33a84f8cfbb04cd410c514,6000000000
5312,0x0d7937cdd49f9ff94b847feedb1eb80af59ad12ddf2392a9858987200189f28e,6000000000
5313,0xbb6c70525b72f7642b6877a3db7509d6c3b0fadf6aa1fdd9217bb7dc49d05c40,6000000000
5314,0xaec54c6bae638438b682c06f5500b630c4f47cf8063c62677bffb612200ec49c,6000000000
5315,0x34c8ba1b8292ffe1b9119a0707a3455a1c132e7ab9e67fb01566b066eebd4aab,6000000000
5316,0x4b3599cc9f8792f6c1924a0ce8c3a73de3a6a7284e7a6773aec952de3b0e6a38,6000000000
5317,0x6460055c8c7c9785fbbd5ee02539d017903aaf2e90332c4c722a03c694e40dc5,6000000000
5318,0xf993446ff39e3459aea2855d1151c27f879451bb12827d297343024dcbba3359,6000000000
5319,0x2f996b289139147b6cf9c738ee8870fa0120b661a5b0adae3c9f7b7ea65c6b0f,6000000000
5320,0xd45262cb1c86cadcf1ea34b5bb5c16caaa52db9b69fc839d8a6b1c5e2b6764f0,6000000000
5321,0x585976aadf75ab6a7229b3bfe5c3a0a0452f28fe0de23edba99d5bc3c41cef83,6000000000
5322,0xfd18df90497441c6332a1cd93316422dbb201b0f51396dd55dff5dada7c79b61,6000000000
5323,0xc3c3e102f433ab24d0619b1a9af78c36171c2b8ad663d6e95a45e75620ba2801,6000000000
5324,0x9f74f4528a0696f4565d2034fc116b4d47f5ec387392e2bd68d545536f19ae6e,6000000000
5325,0xa6e189003b47283f6417b549385e97af3b39f3952ca406cb6e0a7f3c5bc21721,6000000000
5326,0xa02c37fc6eb256731caff9d98433c448b3a7e577494f92b46bd25f438f4d349d,6000000000
5327,0x98f9018ec0335b0fbe1ae82b762d220e08db09a9d3525b3138c232274ca205c1,6000000000
5328,0x7e29582ce033933548e68310a6126f9f4b97637cb56d80d768a186346f75fef4,6000000000
5329,0xc3d8adc83986795f637eaff9a72fe749234cf69ae9d74670fa4187804901f1da,6000000000
5330,0x46cd6c52f2ce6ff1ee2c1285e31257d7ae415ced2e8de589b43a777bedb79f93,6000000000
5331,0x38e5e00debe57eaed553129819ddb19a64ca95eb764bb279136c1cbf01b4f509,6000000000
5332,0x31123be278b8420d6c8b14a05c61c75ee42ce8dd9d6f0095333572b220ba159d,6000000000
5333,0x93a8a3d64c31424b1b0925ae943acd3503b1e2458f4580684d26b92a9f4771bc,6000000000
5334,0x1e17188492450996270e2e3cd719dbd21525b97c71560d3ea4d3fdadcfe33b2d,6000000000
5335,0x8bf8b45bbfb1e09eed6ed196abf9ef73a51fe6bdf6cd3e5d2599781064b36c1b,6000000000
5336,0x924aad54fdd6c27d6057b835046a134e63ae37d1b23584af305cbfe033dc1b97,6000000000
5337,0xce565952d631caa6085fda68d5926cbff2bf03bf17c96a4b6033ea36a102d5c8,6000000000
5338,0x10d87a2fb604412dc5e8de4348cc3c1708da4a0c9753842585a5355b24cd1411,6000000000
5339,0xd02ca23e5cd53a30dd587bc3c98c003f5cf3a8b85e62c31a639cb3d8fbc97b13,6000000000
5340,0xa494acd96c96440cdd009216f9623a3ac3e899e36481eaef116d44cc19d9dd6c,6000000000
5341,0xa4cb45e1a81632167099b387d82f7d3c4bdf0e0851554a972eeb418f94cb4ee0,6000000000
5342,0x1b9b1293a0e167995c9cb7ce1db440ed299a9be82d35cb3b1f1e0e65a8d3b0c6,6000000000
5343,0xada8f0c80fa2a087f8df7b33c9e655d15cf615753473afeb999a35336640b00d,6000000000
5344,0x823e418a047f30ac9c1bd5cfa2b66cd618badfed5b8aec5b39d0954dd0cd6455,6000000000
5345,0x14934f279b8140f2e24c3501a76572a49b774de66dea733c509b9bba86a064bb,6000000000
5346,0x741ed34f697799968e1e26893a8971bd90e67094179422a43c0f7a2135169273,6000000000
5347,0x64d210816133e113e23a2ff4f63650e4f7a511557d42a3befd7640cdfacd1e53,6000000000
5348,0xab13d60235cecd6c57eadec820e41cc5de72e6b3294cc6775cf268e0e3152354,6000000000
5349,0x0e63d3a12e02d753fe0403d882fc0abe14606077685dfa236d44cde6bd891512,6000000000
5350,0xad699c78c60890650d197b3e45ccaad1405de4924f93bb476eb20e73a1f5f5a7,5999700000
5351,0x8c239a12a31e7d84aa13dd944152baa60c2a3674a6f15ef0310ecd1ae648c50d,5995500000
5352,0x5e04d02292516a688f24d6cab2ba3fbbcaf361c0ad1bf67d9b63ca57fd3b539e,5995500000
5353,0x716083866bab2f4c8780e20b7e108b84b96cd5300f4aa109e0b20e50fa009b30,5988150000
5354,0x94ff0c29803dbfbf5715d55bfd091308672d4c75fedce23f1c95d9fa71c9430f,5985000000
5355,0x005ad78e8349e067747f96ed4d222cd255b7554b0e4cef6338906228fb9eff05,5985000000
5356,0x326b1cf95b2d8153d3a8da87866ad7d7cd54f106104e19ea9f3a86e4b7bd74bf,5985000000
5357,0xe4dcf7ef18d3f3e2f089a9974789468997ddbc7a1789dc550fe287a4e132e1ea,5985000000
5358,0xc9ab0dea9d7a8b0d9187bec5aa97b2dd36dc2368662720c9c3d35143253d86a1,5985000000
5359,0x4a283c34b7beb276e0163ebbfc945280e4382e991e0e27a02873ef012bf96d6f,5985000000
5360,0x0b8350bedb263b4e3099b99f732a4fe099b02a13d389cba58c77068bec702342,5985000000
5361,0xf96f7ddefcf4eb47b7c6714b802cbe9af4b1adb5a110586e8ba61d8bbcd549d2,5985000000
5362,0x6618d413325d78b20c97df10451edcdbe5f18febde85ef1f532f24f420f8f8fc,5985000000
5363,0xfb8d0c12742f0bb3a95a209cfe507897984544401730a7d3c449eb7a79c7bdb9,5985000000
5364,0xefb1795e48805484eb1a8ed8f322d641027b281ee3a1e475eb3ae157c6e4d878,5985000000
5365,0x9de57fda543d1578e86d6e5841975e0213c14d2ea4b2168b7f7759b4072832cb,5980000000
5366,0x596a1845c44dfbb21c493885ac1fd15eb6ac6a9d4bbe44821620ca25a08e40c9,5950000000
5367,0x1ee49b76b89e5e90757d9f0f2509d7e5bffb98224bd7e5c78c9affcec8f2041c,5950000000
5368,0x1ca339b4b071e2d5c6e99525500b3ea383f89f36e8167c4f2acbea90be2af293,5941170000
5369,0xd241c6a661fdd5fe4a768b0c07dfb583fa6376b802d4734dadcf1f2b7cf16011,5932500000
5370,0x55c78cbdb2ad75bff59d5d781351159cab192850450ed9f145d49d34e728480c,5923050000
5371,0x923da49fc9b894916db258498463c3388fe5c0f0e159a43b1f397673329b8a3f,5919000000
5372,0x3ad1d14740016493cb0cd31c63a6046b9bcef1e6b08f78cf96cd2361ca72295e,5911500000
5373,0x26338334619c485b0bdc85ca6484493be98c2e1e597aee5b84b4c80d1d26ce9d,5910000000
5374,0x38fda80da797f3cd37f7850e0590900b5785d68601d862019ddd0b75f93f48d6,5901000000
